text,tokens,ner_tags
"Shamshad, a male Indian national born on 27-04-1988, holds passport A1102879, driving license CH07 20122381343, and bank account 30912407981, and can be reached at mf696@thehelloworld.com or 84652 46523; his IP address is 124.216.190.248.","['Shamshad', ',', 'a', 'male', 'Indian', 'national', 'born', 'on', '27-04-1988', ',', 'holds', 'passport', 'A1102879', ',', 'driving', 'license', 'CH07', '20122381343', ',', 'and', 'bank', 'account', '30912407981', ',', 'and', 'can', 'be', 'reached', 'at', 'mf696@thehelloworld.com', 'or', '84652', '46523', ';', 'his', 'IP', 'address', 'is', '124.216.190.248']","['B-NAME', 'O', 'O', 'B-GENDER', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'B-LICENSE', 'I-LICENSE', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'B-PHONE', 'I-PHONE', 'O', 'O', 'O', 'O', 'O', 'B-IP']"
"The Indian passport holder, Bittu Paswan, whose voter ID is RHI6695481, can be contacted at barjrajshivani746@neemans.com or 75175 68148.","['The', 'Indian', 'passport', 'holder', ',', 'Bittu', 'Paswan', ',', 'whose', 'voter', 'ID', 'is', 'RHI6695481', ',', 'can', 'be', 'contacted', 'at', 'barjrajshivani746@neemans.com', 'or', '75175', '68148', '.']","['O', 'B-NATIONALITY', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'B-PHONE', 'I-PHONE', 'O']"
"The Anupshaher resident, shashank sharma, a male, has an email address mf492@gmail.com, aadhar number 762728372065, bank account 992677015717 and bank IFSC code ICIC0884616.","['The', 'Anupshaher', 'resident', ',', 'shashank', 'sharma', ',', 'a', 'male', ',', 'has', 'an', 'email', 'address', 'mf492@gmail.com', ',', 'aadhar', 'number', '762728372065', ',', 'bank', 'account', '992677015717', 'and', 'bank', 'IFSC', 'code', 'ICIC0884616', '.']","['O', 'B-CITY', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O']"
"Mr. Rohan Sharma, a Male, residing in Mumbai, possesses a passport number W26 19708, and his email is mf539@magnoliablossom.com.","['Mr.', 'Rohan', 'Sharma', ',', 'a', 'Male', ',', 'residing', 'in', 'Mumbai', ',', 'possesses', 'a', 'passport', 'number', 'W26', '19708', ',', 'and', 'his', 'email', 'is', 'mf539@magnoliablossom.com']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL']"
"Deepak, a male Indian national born on 22/02/1978, uses barjrajshivani784@finwaycapital.in and his ATM card number is 40001664079539985.","['Deepak', ',', 'a', 'male', 'Indian', 'national', 'born', 'on', '22/02/1978', ',', 'uses', 'barjrajshivani784@finwaycapital.in', 'and', 'his', 'ATM', 'card', 'number', 'is', '40001664079539985', '.']","['B-NAME', 'O', 'O', 'B-GENDER', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-DOB', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O']"
"The Indian citizen, whose bank account number is 586025397209 and IFSC code is PNB0216068, has an Aadhaar number 230823394097 and can be contacted at 97856 20465.","['The', 'Indian', 'citizen', ',', 'whose', 'bank', 'account', 'number', 'is', '586025397209', 'and', 'IFSC', 'code', 'is', 'PNB0216068', ',', 'has', 'an', 'Aadhaar', 'number', '230823394097', 'and', 'can', 'be', 'contacted', 'at', '97856', '20465', '.']","['O', 'B-NATIONALITY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'O']"
"Ms. Rekha Patel, an Indian national residing in Anwa, holds a voter ID BGQ2433362, and her bank account 122083160927 uses IFSC HDFC0354943.","['Ms.', 'Rekha', 'Patel', ',', 'an', 'Indian', 'national', 'residing', 'in', 'Anwa', ',', 'holds', 'a', 'voter', 'ID', 'BGQ2433362', ',', 'and', 'her', 'bank', 'account', '122083160927', 'uses', 'IFSC', 'HDFC0354943']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'B-BANKIFSC']"
"Mr. Abdul Rahman, a Male resident of Anwali, possesses voter ID number YTD7546018, driving license JK-1820031037987, and bank account 829493076012, with ATM card number ending in 0122 and CVV 286.","['Mr.', 'Abdul', 'Rahman', ',', 'a', 'Male', 'resident', 'of', 'Anwali', ',', 'possesses', 'voter', 'ID', 'number', 'YTD7546018', ',', 'driving', 'license', 'JK-1820031037987', ',', 'and', 'bank', 'account', '829493076012', ',', 'with', 'ATM', 'card', 'number', 'ending', 'in', '0122', 'and', 'CVV', '286']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'B-LICENSE', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-CVV']"
"Raju, a male Indian national born on 06/12/1964, uses barjrajshivani701@beyoung.in and has Aadhar number 298249252175, PAN DQSOQ9155A, and bank account 1691195007301 with IFSC code ICIC0430525.","['Raju', ',', 'a', 'male', 'Indian', 'national', 'born', 'on', '06/12/1964', ',', 'uses', 'barjrajshivani701@beyoung.in', 'and', 'has', 'Aadhar', 'number', '298249252175', ',', 'PAN', 'DQSOQ9155A', ',', 'and', 'bank', 'account', '1691195007301', 'with', 'IFSC', 'code', 'ICIC0430525', '.']","['B-NAME', 'O', 'O', 'B-GENDER', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-DOB', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC', 'O']"
"Khuma Ram, a male resident of Anwalkhera, uses +918021937879 and has bank account number 19110912359 linked to SBIN0292932, ATM card number 40001691109123597, and frequently accesses online banking from IP address 22.107.138.52.","['Khuma', 'Ram', ',', 'a', 'male', 'resident', 'of', 'Anwalkhera', ',', 'uses', '+918021937879', 'and', 'has', 'bank', 'account', 'number', '19110912359', 'linked', 'to', 'SBIN0292932', ',', 'ATM', 'card', 'number', '40001691109123597', ',', 'and', 'frequently', 'accesses', 'online', 'banking', 'from', 'IP', 'address', '22.107.138.52', '.']","['B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'B-PHONE', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O']"
"The passport application of Mr. Rajesh Kumar, a male born on 25-02-1969, with email indianindian301@winnyimmigration.com, includes his bank IFSC code ICIC0614684 and ATM card CVV 384, and his IP address 82.247.249.204 was detected during the online submission.","['The', 'passport', 'application', 'of', 'Mr.', 'Rajesh', 'Kumar', ',', 'a', 'male', 'born', 'on', '25-02-1969', ',', 'with', 'email', 'indianindian301@winnyimmigration.com', ',', 'includes', 'his', 'bank', 'IFSC', 'code', 'ICIC0614684', 'and', 'ATM', 'card', 'CVV', '384', ',', 'and', 'his', 'IP', 'address', '82.247.249.204', 'was', 'detected', 'during', 'the', 'online', 'submission', '.']","['O', 'O', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'B-CVV', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Indian citizen Saurabh, possessing passport number G4437723 and voter ID BPG1916908, has a PAN number GUEAN5940V.","['Indian', 'citizen', 'Saurabh', ',', 'possessing', 'passport', 'number', 'G4437723', 'and', 'voter', 'ID', 'BPG1916908', ',', 'has', 'a', 'PAN', 'number', 'GUEAN5940V']","['B-NATIONALITY', 'O', 'B-NAME', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'B-PAN']"
"Komal Kabila, a male resident of Anyar, holds voter ID KQA1165382, PAN YAXMO7203L, and driver's license PY-4120015708573.","['Komal', 'Kabila', ',', 'a', 'male', 'resident', 'of', 'Anyar', ',', 'holds', 'voter', 'ID', 'KQA1165382', ',', 'PAN', 'YAXMO7203L', ',', 'and', ""driver's"", 'license', 'PY-4120015708573']","['B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'B-LICENSE']"
"The individual, Mr. Rohan Sharma, whose date of birth is 01/02/1970 and email address is mf669@lismail.in, possesses a driver's license MZ-6020079557864, bank IFSC code AXIS0656082, and ATM card number 50812669755810608; his IP address is 250.49.82.69.","['The', 'individual,', 'Mr.', 'Rohan', 'Sharma,', 'whose', 'date', 'of', 'birth', 'is', '01/02/1970', 'and', 'email', 'address', 'is', 'mf669@lismail.in,', 'possesses', 'a', ""driver's"", 'license', 'MZ-6020079557864,', 'bank', 'IFSC', 'code', 'AXIS0656082,', 'and', 'ATM', 'card', 'number', '50812669755810608', ';', 'his', 'IP', 'address', 'is', '250.49.82.69', '.']","['O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'B-LICENSE', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O']"
"The applicant, Ms. Priya Patel, possesses a valid passport F45 30821, a voter ID UVZ4912242, and her email is indianindian813@saabengg.com.","['The', 'applicant,', 'Ms.', 'Priya', 'Patel,', 'possesses', 'a', 'valid', 'passport', 'F45', '30821,', 'a', 'voter', 'ID', 'UVZ4912242,', 'and', 'her', 'email', 'is', 'indianindian813@saabengg.com.']","['O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'B-EMAIL']"
"The Indian citizen's passport number is E99 48382, voter ID is VSE1928664, and bank account number is 870071556515 with ICIC0048702 IFSC code; their phone number is 95697 08444 and Aadhar number is 619467792311.","['The', 'Indian', ""citizen's"", 'passport', 'number', 'is', 'E99', '48382', ',', 'voter', 'ID', 'is', 'VSE1928664', ',', 'and', 'bank', 'account', 'number', 'is', '870071556515', 'with', 'ICIC0048702', 'IFSC', 'code', ';', 'their', 'phone', 'number', 'is', '95697', '08444', 'and', 'Aadhar', 'number', 'is', '619467792311']","['O', 'B-NATIONALITY', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'O', 'O', 'O', 'O', 'B-AADHAR']"
"The Mumbai resident, Mr. Rohan Mehra, male, with email mf605@gmail.com, has Aadhar number 569059416305, Pan number JTLRS8105R, and Voter id number FWM4847666, Bank account 41757033524 and Bank ifsc code SBIN0680700, IP address 222.165.41.216.","['The', 'Mumbai', 'resident', ',', 'Mr.', 'Rohan', 'Mehra', ',', 'male', ',', 'with', 'email', 'mf605@gmail.com', ',', 'has', 'Aadhar', 'number', '569059416305', ',', 'Pan', 'number', 'JTLRS8105R', ',', 'and', 'Voter', 'id', 'number', 'FWM4847666', ',', 'Bank', 'account', '41757033524', 'and', 'Bank', 'ifsc', 'code', 'SBIN0680700', ',', 'IP', 'address', '222.165.41.216', '.']","['O', 'B-CITY', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'B-GENDER', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'B-IP', 'O']"
"Nadim, a male resident, whose voter ID is MBE6372498, uses ATM card 40265348920811873 linked to ICIC0955741 and frequently connects via IP address 117.90.24.192.","['Nadim', ',', 'a', 'male', 'resident', ',', 'whose', 'voter', 'ID', 'is', 'MBE6372498', ',', 'uses', 'ATM', 'card', '40265348920811873', 'linked', 'to', 'ICIC0955741', 'and', 'frequently', 'connects', 'via', 'IP', 'address', '117.90.24.192']","['B-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP']"
"Sahdab, a male resident of Appananallur, possesses a driver's license MP26 20127190253, bank account 0503594077781 with IFSC code ICIC0024825, and an ATM card number 40265335940777812, often connecting from IP address 154.207.91.156.","['Sahdab', ',', 'a', 'male', 'resident', 'of', 'Appananallur', ',', 'possesses', 'a', ""driver's"", 'license', 'MP26', '20127190253', ',', 'bank', 'account', '0503594077781', 'with', 'IFSC', 'code', 'ICIC0024825', ',', 'and', 'an', 'ATM', 'card', 'number', '40265335940777812', ',', 'often', 'connecting', 'from', 'IP', 'address', '154.207.91.156', '.']","['B-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-LICENSE', 'I-LICENSE', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O']"
"The Indian citizen, whose passport number is H1693286 and voter ID is NWY6411811, resides in Appanapalli and has a bank account 041081929855 with IFSC code YESB0233454.","['The', 'Indian', 'citizen', ',', 'whose', 'passport', 'number', 'is', 'H1693286', 'and', 'voter', 'ID', 'is', 'NWY6411811', ',', 'resides', 'in', 'Appanapalli', 'and', 'has', 'a', 'bank', 'account', '041081929855', 'with', 'IFSC', 'code', 'YESB0233454', '.']","['O', 'B-NATIONALITY', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC', 'O']"
"The Indian national, Mr. Rajesh Kumar, residing in Appavoo Nagar, possesses passport number Z15 11808 and aadhar number 110266892004.","['The', 'Indian', 'national,', 'Mr.', 'Rajesh', 'Kumar,', 'residing', 'in', 'Appavoo', 'Nagar,', 'possesses', 'passport', 'number', 'Z15', '11808', 'and', 'aadhar', 'number', '110266892004']","['O', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-CITY', 'I-CITY', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'B-AADHAR']"
"Tekchand, a male Indian national born on 01/10/1987, holds passport number D7639229, voter ID VAC3840752, and has a bank account 6884921666338 with IFSC code HDFC0472335.","['Tekchand', ',', 'a', 'male', 'Indian', 'national', 'born', 'on', '01/10/1987', ',', 'holds', 'passport', 'number', 'D7639229', ',', 'voter', 'ID', 'VAC3840752', ',', 'and', 'has', 'a', 'bank', 'account', '6884921666338', 'with', 'IFSC', 'code', 'HDFC0472335', '.']","['B-NAME', 'O', 'O', 'B-GENDER', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC', 'O']"
"Mr. Barjraj Shivani, a male resident of Mumbai, holds a PAN card with number YVPAN8635A and has a driving license number LA10 20033055498, his bank uses IFSC code HDFC0957343.","['Mr.', 'Barjraj', 'Shivani', ',', 'a', 'male', 'resident', 'of', 'Mumbai', ',', 'holds', 'a', 'PAN', 'card', 'with', 'number', 'YVPAN8635A', 'and', 'has', 'a', 'driving', 'license', 'number', 'LA10', '20033055498', ',', 'his', 'bank', 'uses', 'IFSC', 'code', 'HDFC0957343']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LICENSE', 'I-LICENSE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BANKIFSC']"
"Indian national Bobby, whose Aadhar number is 274080186674, uses the ATM card 50786551219354468 linked to YESB0319429 and can be contacted at 91 88137 14428, possesses PAN card JYIJI4631W.","['Indian', 'national', 'Bobby', ',', 'whose', 'Aadhar', 'number', 'is', '274080186674', ',', 'uses', 'the', 'ATM', 'card', '50786551219354468', 'linked', 'to', 'YESB0319429', 'and', 'can', 'be', 'contacted', 'at', '91', '88137', '14428', ',', 'possesses', 'PAN', 'card', 'JYIJI4631W']","['B-NATIONALITY', 'I-NATIONALITY', 'B-NAME', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'I-PHONE', 'O', 'O', 'O', 'O', 'B-PAN']"
"Mr. Rajesh Kumar, a Male Indian national residing in Apta, holds passport N84 59141, and his contact information is mf828@startv.com and 919833504913.","['Mr.', 'Rajesh', 'Kumar', ',', 'a', 'Male', 'Indian', 'national', 'residing', 'in', 'Apta', ',', 'holds', 'passport', 'N84', '59141', ',', 'and', 'his', 'contact', 'information', 'is', 'mf828@startv.com', 'and', '919833504913']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'B-PHONE']"
"Apti resident Amit Kumar's voter ID, JMA4786612, is linked to his bank account with IFSC code SBIN0727232 and ATM card number 40001636902880406; his phone number is +9195296 53865, and his internet activity is tracked via IP address 222.209.120.174.","['Apti', 'resident', 'Amit', 'Kumar', ""'s"", 'voter', 'ID', ',', 'JMA4786612', ',', 'is', 'linked', 'to', 'his', 'bank', 'account', 'with', 'IFSC', 'code', 'SBIN0727232', 'and', 'ATM', 'card', 'number', '40001636902880406', ';', 'his', 'phone', 'number', 'is', '+9195296', '53865', ',', 'and', 'his', 'internet', 'activity', 'is', 'tracked', 'via', 'IP', 'address', '222.209.120.174', '.']","['B-CITY', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O']"
"The voter with ID EYZ9771656, residing in Aqilpur, has a PNB0335122 IFSC bank account 4510868036675, and an ATM card ending in 66757 with CVV 125, and his IP address is 246.169.197.125, associated with email indianindian472@gimatex.co.in.","['The', 'voter', 'with', 'ID', 'EYZ9771656', ',', 'residing', 'in', 'Aqilpur', ',', 'has', 'a', 'PNB0335122', 'IFSC', 'bank', 'account', '4510868036675', ',', 'and', 'an', 'ATM', 'card', 'ending', 'in', '66757', 'with', 'CVV', '125', ',', 'and', 'his', 'IP', 'address', 'is', '246.169.197.125', ',', 'associated', 'with', 'email', 'indianindian472@gimatex.co.in', '.']","['O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-CVV', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O']"
"The Indian national, Sachin Kumar, male, with passport number F93 45933, has a bank account linked to IFSC code KARB0547968 and can be reached at indianindian619@mindcypress.org or 7356751742.","['The', 'Indian', 'national', ',', 'Sachin', 'Kumar', ',', 'male', ',', 'with', 'passport', 'number', 'F93', '45933', ',', 'has', 'a', 'bank', 'account', 'linked', 'to', 'IFSC', 'code', 'KARB0547968', 'and', 'can', 'be', 'reached', 'at', 'indianindian619@mindcypress.org', 'or', '7356751742', '.']","['O', 'B-NATIONALITY', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'B-GENDER', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'B-PHONE', 'O']"
"The PAN number QOFWB4384A belongs to a female resident of Ara, whose voter ID is GBD6849058, and can be contacted at +91 9966721254 or mf813@shriramfinance.in.","['The', 'PAN', 'number', 'QOFWB4384A', 'belongs', 'to', 'a', 'female', 'resident', 'of', 'Ara', ',', 'whose', 'voter', 'ID', 'is', 'GBD6849058', ',', 'and', 'can', 'be', 'contacted', 'at', '+91', '9966721254', 'or', 'mf813@shriramfinance.in']","['O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'O', 'B-EMAIL']"
"Ms. Priya Sharma, a resident of Arag, holds passport number L1716368 and her bank account 25886446939981 is linked to an ATM card ending in 99816 with a CVV of 592.","['Ms.', 'Priya', 'Sharma', ',', 'a', 'resident', 'of', 'Arag', ',', 'holds', 'passport', 'number', 'L1716368', 'and', 'her', 'bank', 'account', '25886446939981', 'is', 'linked', 'to', 'an', 'ATM', 'card', 'ending', 'in', '99816', 'with', 'a', 'CVV', 'of', '592', '.']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'O', 'B-CVV', 'O']"
"The bank account 326566678770, linked to the ATM card 50812665666787703, belongs to the passport holder I8600442, who resides in Arahama and has a driver's license CG02 20082793188 and PAN number PUSMB6915S.","['The', 'bank', 'account', '326566678770', ',', 'linked', 'to', 'the', 'ATM', 'card', '50812665666787703', ',', 'belongs', 'to', 'the', 'passport', 'holder', 'I8600442', ',', 'who', 'resides', 'in', 'Arahama', 'and', 'has', 'a', ""driver's"", 'license', 'CG02', '20082793188', 'and', 'PAN', 'number', 'PUSMB6915S', '.']","['O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-LICENSE', 'I-LICENSE', 'O', 'O', 'O', 'B-PAN', 'O']"
"The passport holder with number W6181434, residing in Arai, possesses a voter ID FWD4054934 and has an ATM card 40001663987107489, and also has a PAN number BLXMJ3078W and a driver's license ML-0820071056162.","['The', 'passport', 'holder', 'with', 'number', 'W6181434', ',', 'residing', 'in', 'Arai', ',', 'possesses', 'a', 'voter', 'ID', 'FWD4054934', 'and', 'has', 'an', 'ATM', 'card', '40001663987107489', ',', 'and', 'also', 'has', 'a', 'PAN', 'number', 'BLXMJ3078W', 'and', 'a', ""driver's"", 'license', 'ML-0820071056162']","['O', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'B-LICENSE']"
